"id","sigla_instituicao","uf_instituicao","pais_instituicao","qtd_formacoes"
15507,"ULAVAL","","Canadá","177"
21786,"UTAUSTIN","","Estados Unidos","177"
15483,"IFSC","SP","Brasil","177"
111,"UP1","","França","176"
16960,"LEIDEN","","Holanda","176"
5922,"UCSYSTEM","","Estados Unidos","176"
8396,"NOTTINGHAM","","Inglaterra","175"
19176,"FFLCH","SP","Brasil","174"
2078,"PSU","","Estados Unidos","174"
3686,"FCAVUNESP","SP","Brasil","172"
8648,"UNIVPOITIERS","","França","172"
6816,"IFSC","SC","Brasil","172"
15091,"LYONII","","França","171"
4986,"UNIZAR","","Espanha","170"
15983,"ARIZONA","","Estados Unidos","170"
1738,"SHEFFIELD","","Inglaterra","169"
11709,"UT","","Japão","169"
10305,"UCLM","","Espanha","169"
11048,"TUM","","Alemanha","169"
18958,"IMSUERJ","RJ","Brasil","169"
21409,"JHU","","Estados Unidos","168"
8852,"PUCMG","MG","Brasil","167"
14403,"UPF","","Espanha","167"
12292,"IP","SP","Brasil","166"
18877,"IBMEC","RJ","Brasil","166"
10127,"UGENT","","Bélgica","166"
13669,"UCP","","Paraguai","165"
7301,"UNINILTON","AM","Brasil","164"
12530,"YALE","","Estados Unidos","163"
12432,"IBRATI","SP","Brasil","162"
21711,"FORP","SP","Brasil","162"
21675,"FEAUSP","SP","Brasil","162"
7987,"BIRMINGHAM","","Inglaterra","162"
21358,"UW","","Estados Unidos","161"
14600,"IST","","Portugal","161"
5422,"CENAUSP","SP","Brasil","161"
15689,"IPLAC","","Cuba","161"
2381,"IQUSP","SP","Brasil","160"
19753,"UM","","Espanha","159"
21214,"UCB","","Estados Unidos","159"
14275,"FGVEAESP","SP","Brasil","159"
18460,"SIRIOLIBANES","SP","Brasil","158"
16317,"UNIFESPEPM","SP","Brasil","158"
6134,"IQSC","SP","Brasil","158"
3063,"UCA","","Espanha","157"
9396,"UNASUR","","Paraguai","157"
21018,"UPENN","","Estados Unidos","157"
7874,"IBU","SP","Brasil","156"
16600,"ULE","","Espanha","156"
14912,"UNISTRA","","França","156"
2099,"UC","","Chile","155"
9059,"CPQAMFIOCRUZ","PE","Brasil","155"
10904,"SU","","Estados Unidos","155"
15532,"IFPA","PA","Brasil","155"
19168,"UNIANDRADE","PR","Brasil","153"
11427,"IFFFIOCRUZ","RJ","Brasil","153"
6418,"IMA","RJ","Brasil","153"
13343,"LIVERPOOL","","Inglaterra","152"
14669,"IFSCUSP","SP","Brasil","151"
16616,"TUBERLIN","","Alemanha","151"
8177,"FPS","PE","Brasil","151"
2080,"UQ","","Austrália","150"
20457,"UCL","","Grã-Bretanha","150"
19497,"UTM","","França","149"
5384,"UNIFLU","RJ","Brasil","149"
21257,"CESUPA","PA","Brasil","149"
4433,"UALG","","Portugal","148"
12571,"CUNY","","Estados Unidos","148"
4690,"FEJAL","AL","Brasil","148"
7580,"UO","","Cuba","147"
13725,"SUNY","","Estados Unidos","146"
15120,"CESME","RS","Brasil","145"
20607,"PUCGO","GO","Brasil","145"
5975,"UNICARIOCA","RJ","Brasil","144"
15822,"UMN","","Estados Unidos","144"
16931,"FGVSPUNIC","MT","Brasil","144"
6614,"WARWICK","","Inglaterra","144"
15182,"IRD","RJ","Brasil","144"
4838,"HRACUSP","SP","Brasil","143"
17499,"IFAM","AM","Brasil","143"
18611,"UNAL","","Colômbia","143"
9374,"EAESPFGV","SP","Brasil","143"
15460,"IOUSP","SP","Brasil","142"
6475,"IFPI","PI","Brasil","142"
500,"UCB","DF","Brasil","142"
14869,"MUST","","Estados Unidos","142"
973,"FABAPAR","PR","Brasil","142"
18684,"PARISOUEST","","França","142"
3110,"UWATERLOO","","Canadá","142"
1510,"EHU","","Espanha","141"
19866,"FPXII","SP","Brasil","141"
18201,"UDG","","Espanha","140"
11906,"UPIV","","França","140"
2966,"UNIFREIBURG","","Alemanha","140"
18047,"UM2","","França","139"
6909,"TUDELFT","","Holanda","139"
20024,"UDEA","","Colômbia","139"
19648,"ICL","","Inglaterra","139"
2496,"IIEPAE","SP","Brasil","138"
16331,"UNIVALLE","","Colômbia","138"
13042,"FMJ","SP","Brasil","137"
6556,"IUBLOOMINGTON","","Estados Unidos","137"
9561,"UVIGO","","Espanha","136"
9490,"UDC","","Espanha","136"
11888,"LSE","","Grã-Bretanha","136"
11641,"UNINOVAFAPI","PI","Brasil","135"
2729,"CU","","Estados Unidos","135"
18250,"ISCTE","","Portugal","135"
9520,"EACHUSP","SP","Brasil","134"
15197,"PARIS13","","França","133"
18178,"UCA","","Argentina","133"
6863,"EUROAM","DF","Brasil","133"
20172,"UVA","","Holanda","132"
12481,"IGCUSP","SP","Brasil","132"
11954,"CSU","","Estados Unidos","131"
11113,"UEM","","Moçambique","131"
6480,"IFRS","RS","Brasil","131"
10000,"UNIGE","","Suiça","131"
637,"IZ","SP","Brasil","130"
2860,"BRISTOL","","Inglaterra","130"
9398,"ISC","BA","Brasil","129"
7445,"UU","","Holanda","129"
15418,"UIOWA","","Estados Unidos","129"
3262,"USPEESC","SP","Brasil","129"
21178,"IBICT","DF","Brasil","129"
4191,"UNIBERO","SP","Brasil","129"
628,"PITT","","Estados Unidos","129"
20324,"UNIARP","SC","Brasil","129"
21206,"POLITO","","Itália","128"
12515,"FOAR","SP","Brasil","128"
20650,"FLUP","","Portugal","127"
14226,"FCMUNICAMP","SP","Brasil","127"
13127,"UFFS","RS","Brasil","127"
15495,"UALBERTA","","Canadá","127"
123,"IFMT","MT","Brasil","126"
9070,"UCDAVIS","","Estados Unidos","126"
1622,"NCSU","","Estados Unidos","126"
2721,"TUEBINGEN","","Alemanha","126"
17807,"HCPA","RS","Brasil","125"
12661,"UIB","","Espanha","125"
4222,"CNEN","RJ","Brasil","125"
17984,"UEZO","RJ","Brasil","124"
17260,"INPG","","França","124"
16865,"IFT","SP","Brasil","124"
15350,"UNIACADEMIA","MG","Brasil","124"
20998,"LYONI","","França","124"
875,"AMU","","França","124"
7981,"FEMPAR","PR","Brasil","124"
14265,"CPQGM","BA","Brasil","124"
6100,"FZEAUSP","SP","Brasil","124"
11116,"NSSR","","Estados Unidos","124"
13021,"IFPB","PB","Brasil","123"
16063,"NORTHWESTERN","","Estados Unidos","123"
18563,"UNICHRISTUS","CE","Brasil","123"
9073,"USP","","Brasil","123"
10122,"TUD","","Alemanha","123"
7235,"UJAEN","","Espanha","122"
5258,"HELIOPOLIS","SP","Brasil","122"
20620,"UNIMI","","Itália","122"
5635,"UCG","GO","Brasil","122"
18861,"UNITO","","Itália","122"
9435,"COPPETEC","RJ","Brasil","121"
14101,"FCA","SP","Brasil","121"
13393,"UNMSM","","Peru","121"
9261,"SBM","RJ","Brasil","121"
14681,"USS","RJ","Brasil","121"
1408,"SORBONNE","","França","121"
10678,"FIOCRUZ","BA","Brasil","121"
13659,"FACNORTE","PR","Brasil","121"
20695,"UK","","Alemanha","121"
1711,"IMEUSP","SP","Brasil","120"
1655,"UEA","","Inglaterra","120"
9737,"UNIFI","","Itália","120"
3037,"ISAE","PR","Brasil","120"
16003,"EEAN","RJ","Brasil","120"
15986,"UQAM","","Canadá","120"
19673,"MAEUSP","SP","Brasil","120"
6159,"UP","","Portugal","119"
12841,"UCSF","","Argentina","119"
7552,"UNTREF","","Argentina","119"
10070,"EEANUFRJ","RJ","Brasil","118"
1391,"UNIFRANKFURT","","Alemanha","118"
2039,"IMT","SP","Brasil","117"
4569,"CPII","RJ","Brasil","117"
13802,"UFOB","BA","Brasil","116"
16982,"ECA","SP","Brasil","116"
429,"OU","","Estados Unidos","116"
10077,"GLASGOW","","Escócia","116"
2449,"UNIFBV","PE","Brasil","115"
3222,"UNM","","Estados Unidos","115"
9067,"EPFL","","Suiça","115"
6768,"UNIANDES","","Colômbia","114"
1126,"UNIFAE","SP","Brasil","114"
13763,"UT","","Estados Unidos","114"
19929,"DUKE","","Estados Unidos","114"
5373,"FGV","","Brasil","114"
1492,"FESPSP","SP","Brasil","114"
14822,"ICC","PR","Brasil","114"
18036,"UNC","","Estados Unidos","112"
17529,"ESCS","DF","Brasil","112"
15252,"UINTERAMERICANA","","Paraguai","112"
16587,"FEARPUSP","SP","Brasil","112"
6636,"BROWN","","Estados Unidos","111"
11657,"UI","","Portugal","111"
914,"ULA","","Venezuela","111"
1800,"EPD","SP","Brasil","110"
17197,"URV","","Espanha","110"
844,"TAMU","","Estados Unidos","109"
3438,"FAEUFMG","MG","Brasil","109"
4375,"UCENTRAL","","Venezuela","109"
18224,"EEFEUSP","SP","Brasil","109"
2304,"IESPUERJ","RJ","Brasil","109"
12781,"FADUSP","SP","Brasil","109"
16998,"EBWU","","Estados Unidos","109"
3531,"UNIAN","SP","Brasil","109"
11988,"UNIEURO","DF","Brasil","108"
3328,"PARIS2","","França","108"
12956,"FIOCRUZRJ","RJ","Brasil","107"
14925,"IBILCE","SP","Brasil","107"
8539,"FAE","PR","Brasil","107"
12986,"UERGS","RS","Brasil","107"
5640,"ULPGC","","Espanha","107"
1071,"IPENUSP","SP","Brasil","107"
5042,"LUND","","Suécia","106"
21604,"UNSA","","França","106"
9037,"UNITOLEDO","SP","Brasil","105"
21386,"UIS","","Colômbia","105"
4810,"ICMCUSP","SP","Brasil","105"
13077,"UNIA","","Espanha","105"
8987,"KCL","","Inglaterra","104"
12772,"UT","","França","104"
3464,"RENNES1","","França","104"
18809,"CEUMAR","PR","Brasil","104"
1165,"FZEA","SP","Brasil","104"
1277,"UNIPI","","Itália","103"
1523,"KCL","","Grã-Bretanha","103"
7662,"PMSP","SP","Brasil","103"
11840,"LANCASTER","","Inglaterra","103"
8404,"WASHINGTON","","Estados Unidos","103"
10228,"ICSEISCTELIS","","Portugal","102"
10013,"ISEL","DF","Brasil","102"
11418,"UMA","","Espanha","102"
2803,"ICMC","SP","Brasil","102"
13475,"UNILUS","SP","Brasil","102"
17566,"VU","","Holanda","101"
8200,"IVCSPPROV","ES","Brasil","101"
13647,"ICB","SP","Brasil","101"
20905,"UPEC","","França","101"
3168,"FUNDAJ","PE","Brasil","101"
21063,"HCFMRPUSP","SP","Brasil","101"
13956,"FIPEL","MG","Brasil","100"
21109,"UPGREGORIANA","","Vaticano","100"
3550,"IAGUSP","SP","Brasil","100"
16306,"FCSH","","Portugal","100"
4091,"FEPAR","PR","Brasil","99"
683,"UIBADAN","","Nigéria","99"
3716,"VANDERBILT","","Estados Unidos","99"
11796,"USTL","","França","99"
14251,"UCBERKELEY","","Estados Unidos","99"
6281,"UFRJCOPPE","RJ","Brasil","99"
5867,"FUNEDI","MG","Brasil","99"
6657,"RENORBIO","CE","Brasil","98"
12087,"UNLZ","","Argentina","98"
13831,"CRANFIELD","","Inglaterra","98"
3711,"UTC","","França","98"
804,"IFPR","PR","Brasil","98"
14577,"RUG","","Holanda","98"
13913,"EEUFMG","MG","Brasil","97"
14138,"FOAUNESP","SP","Brasil","97"
6015,"USYDNEY","","Austrália","97"
17941,"FOARUNESP","SP","Brasil","97"
19646,"UPVII","","França","97"
1365,"JAVERIANA","","Colômbia","97"
19206,"HRAC","SP","Brasil","97"
15043,"ILAPEO","PR","Brasil","97"
15698,"INC","RJ","Brasil","96"
4956,"IUNIR","","Argentina","96"
17982,"IFBA","BA","Brasil","96"
16480,"IASTATE","","Estados Unidos","96"
6046,"QMUL","","Inglaterra","96"
16696,"PUCP","","Peru","96"
21107,"UEX","","Espanha","96"
3416,"UM","","Canadá","95"
17556,"PUCCAMP","SP","Brasil","95"
8737,"SCIENCESPO","","França","95"
11226,"WWUMUNSTER","","Alemanha","94"
385,"YORK","","Inglaterra","94"
14466,"ISPETP","","Cuba","94"
16748,"ESSEX","","Inglaterra","94"
16166,"FMVZUNESP","SP","Brasil","94"
21760,"PRINCETON","","Estados Unidos","94"
9000,"FIOCRUZ","PE","Brasil","93"
20666,"INCQS","RJ","Brasil","93"
10810,"UNIGRAN","","Paraguai","93"
2227,"UNIPE","PB","Brasil","93"
5226,"UNIBONN","","Alemanha","92"
20319,"UNIGE","","Itália","92"
18535,"NCL","","Inglaterra","91"
15772,"GWU","","Estados Unidos","91"
7934,"UBU","","Espanha","91"
11036,"CUJAE","","Cuba","91"
21289,"HUB","","Alemanha","91"
8970,"ULNANCYUNIV","","França","90"
20547,"ISCAP","","Portugal","90"
3636,"UNEATLANTICO","","Espanha","90"
417,"CMU","","Estados Unidos","90"
19466,"PUCC","","Chile","90"
9631,"URJC","","Espanha","90"
18490,"KUL","","Bélgica","90"
